run_id,city,city_slug,cell_id,hotspot_rank,p50,p10,p90,relative_uncertainty,confidence_score,confidence_band,hotspot_priority_class,caution_reason,recommended_action
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z3067,1542,836.4480038657969,664.671639153892,992.1516115803686,0.3915126474245479,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1120,1549,830.2387633991024,635.9485956751652,928.0702706832952,0.3518526090159258,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z3077,1560,819.9990538782142,648.6983530053885,938.3470912934694,0.3532305762039321,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1214,1566,815.2366708144427,660.0634688180821,930.4551191502114,0.3316725805059786,0.3989000906310985,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2944,1567,812.5054954014287,663.516929627865,940.7217977184164,0.3411729147180658,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1177,1574,805.6143865734907,635.0588145580693,912.033920644824,0.3438060574672818,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z3073,1586,794.1441971385257,614.697763702142,1008.2993694191332,0.4956298958491712,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z3076,1590,792.4137124661908,630.080842824466,972.3222486122976,0.4318973793660007,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2169,1593,787.6951975424231,591.0829736652422,914.5140964680156,0.4106044112137099,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2566,1601,779.96491102323,599.0321921317679,933.9339028253364,0.4293804836094658,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z638,1604,779.0042188829361,706.3705044152306,1053.4883034186014,0.4455916804932395,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z335,1618,764.0715636179467,554.3868987639407,886.4362483767675,0.4345788607032351,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2090,1620,762.7854812992391,574.0344284420173,854.4557538036344,0.3676280320437934,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2249,1621,759.4555919679913,532.678016888587,929.6987252915344,0.5227701429837925,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2170,1623,758.6764371867998,524.9421294133108,897.0161666678588,0.4904251918435903,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z581,1627,753.1106232328951,590.3472203946426,882.759531194785,0.3882727208718654,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2275,1631,745.3952432267522,592.3325143569238,844.3078495078614,0.3380425853808216,0.3913751218710577,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2167,1648,725.6319972262825,599.2810528533711,865.262863414744,0.3665519320786355,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1811,1663,712.1160804291223,570.1080130595055,819.2202176491043,0.3498196592323589,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1239,1664,709.5909226713491,550.1669770039014,808.6216875738893,0.3642305761141941,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z97,1665,709.5701610692793,595.1485751580848,840.7200498050591,0.3460848385689063,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2398,1666,709.2185234941417,573.0532872855027,824.8743479753409,0.3550683637663312,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1300,1674,702.0410952140445,511.4364739973842,767.5936045605714,0.3648748375407961,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2915,1681,691.4097987049543,525.7037305426087,894.5575637220887,0.5334807719971022,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z39,1684,689.948392597119,532.1926957533013,845.1834597681619,0.4536437324488775,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z98,1693,678.6852419991254,542.345046818169,800.7880145524476,0.3807994512640541,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z187,1696,677.0610528785402,531.4256239140698,942.2961823882775,0.6068441785676232,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1112,1703,668.654605112213,510.0570370725597,855.196113160253,0.5161694445068131,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z103,1704,667.4370952455652,493.1084009270114,802.0200001086416,0.462832529660304,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1828,1709,666.2226176912383,473.85877034367496,736.2902383808977,0.3939095747704664,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2248,1719,656.1174713962973,502.4218179546286,827.8845756575104,0.4960434249834221,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2768,1722,652.0694928433737,562.7077854610011,787.7063998188321,0.345053122139967,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z641,1749,626.6481171984898,495.1238740104939,728.5037468135299,0.3724257145244295,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2674,1757,619.8881012013001,465.5402912719084,711.7286431568683,0.3971496652506541,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z784,1772,604.2372932129671,493.1978032306891,703.0742260686601,0.3473410615256393,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2397,1774,602.8995052601258,453.9073219771588,681.9618453894515,0.3782629135081089,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2881,1782,597.9340071912567,463.7570696718736,666.0435780672676,0.338309087562384,0.3910602994132823,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z185,1799,583.2589387188431,430.59616901215054,644.3686469872775,0.3665138479397996,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2852,1806,560.3908502129685,413.4060102551245,625.182838746036,0.3779091475359186,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2870,1807,560.3370809961128,430.4079444896768,684.9139696389296,0.4542016471528473,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2895,1808,558.0593644382558,427.6043250325456,615.5649792399026,0.3368112179186507,0.3928297521055747,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2961,1811,553.8806393554971,466.5276532962505,659.7123391817072,0.3487839656396891,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2947,1812,553.1090525086205,377.7702590565914,614.424032194994,0.4278609653287389,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1445,1813,552.9023409245381,525.5141652332144,724.7076876709442,0.360268907714602,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1675,1818,545.997866608163,454.2246346341444,640.0052336415579,0.3402588368367004,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z3009,1819,545.1158837443678,416.7911455504714,626.671971714147,0.3850205661262645,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z882,1833,522.8795045184571,405.6961726850951,608.5475643777048,0.3879505506329313,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z689,1836,516.5020111518722,407.5984262821318,583.2166982463907,0.3400146914677163,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1367,1845,504.1886199402717,395.5822432272224,594.5988873975621,0.3947265691834061,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z630,1853,488.4941143751195,359.268689074832,543.6236060690642,0.3773943463578031,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1050,1854,485.8944481212274,385.24774425341735,570.598707152804,0.3814634302080825,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z877,1855,484.97821256619545,383.1880430155887,578.4810082094322,0.4026839972057253,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2009,1861,481.4503017438004,427.4551596725,608.2625928050796,0.3755474500227744,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z27,1866,468.5745292594793,351.86486238417496,532.139679026589,0.3847302945111309,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1967,1870,463.77289385148,342.4765134129757,535.0810094611287,0.4152991660393011,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1749,1873,461.1025195934493,365.10833016526,529.6935532630039,0.3569384596788964,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2533,1876,458.690133433377,317.39227335866605,528.3675166735344,0.4599515619306681,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z184,1884,450.3052786340886,342.0811522356205,497.5884024359386,0.3453373912738008,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z633,1895,409.40278601066666,284.0769708311823,455.7123284303979,0.4192334870792594,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1306,1896,395.2607319169298,288.1200220412125,443.58317014957527,0.3933179685075211,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1307,1899,385.23235031223913,282.89617392771464,439.9826151493296,0.4077706378872204,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2943,1901,378.26412340055055,287.0251668941885,413.19687515746,0.3335545203943807,0.3966769308146236,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2417,1902,377.4372656484664,298.9847455848318,439.6652192944182,0.3727254474141192,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1515,1904,374.4811292185966,274.2103473561963,429.958642748803,0.4159042558902653,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1972,1908,366.35097467096136,251.2665506599916,428.6293225855192,0.4841334790628745,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z62,1910,362.1843802005592,271.9588138631521,403.2252809497596,0.3624299507723631,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2923,1912,355.72770265653605,264.5477547318129,394.9512238906906,0.3665822711726937,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z3068,1913,346.7478553532573,292.9234513743221,465.13666193983386,0.496652561527931,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2173,1919,292.8216931556927,229.9421501540269,331.6174583922403,0.3472260102811196,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2594,1923,270.12691776306974,179.1357841854265,339.0173105883441,0.5918755810302135,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1658,1926,227.7126640856389,138.0986072541528,304.2475315413915,0.729642881103674,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2047,1927,211.4656412283708,159.2976015348357,242.1589193331489,0.3918429363606532,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2301,1928,159.31734323870518,111.95960908187575,193.21768315126823,0.5100390981767973,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1510,1929,144.70016428409232,96.025833974384,166.44118332500798,0.4866293670017977,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z3008,1930,142.98884630610092,92.98189430808692,156.51810144455067,0.4443437986795816,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1925,1943,96.59225437373304,71.10734869348882,107.11534141003928,0.3727834384859576,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2400,1999,73.43633799976183,34.06677583174403,98.63710286661284,0.8792694297348844,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2907,2007,68.46117387868901,28.76000953419956,78.96848027648828,0.7333860624601107,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2815,2010,63.68132889887504,50.09571388948974,75.10171694211454,0.3926740142677289,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2673,2017,54.65025898834414,27.03479202890959,60.78113303376779,0.6174964516097838,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1464,2018,53.67319323200911,41.67202446145895,63.03501585430089,0.3980197582151993,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z270,2039,23.186875766070965,19.560518946440038,30.58550786375489,0.4754840207255337,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2208,2041,20.57793981282089,18.82701132512862,26.233180189235696,0.3599081798991721,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2523,2057,7.349990387375283,3.8062927388835854,9.645526163477946,0.7944545661752326,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2511,2065,0.0023542325994802,0.0020582190968515,0.0193246229815393,7.334196242333761,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2319,2085,0.0022430829251565,0.0016646464371947,0.0024097708948415,0.3321876553426015,0.398291626096012,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2570,2108,0.0022096538548908,0.001946227044608,0.0113291476159244,4.246330505815753,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2562,2116,0.0021965429512741,0.0015451084774568,0.002420454096626,0.3985105862197937,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1384,2122,0.002193245135274,0.0014406973678678,0.0024360385065447,0.4538211997686802,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z102,2125,0.0021882273442048,0.001483843314932,0.0024040113883897,0.4205084430073446,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z319,2153,0.0021661788536628,0.0017425535678871,0.0025091900975905,0.3539119257890605,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1315,2159,0.0021600599095182,0.0015699252221042,0.0023021470810816,0.3389821994060775,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1882,2170,0.0021419801785015,0.0016102437374136,0.0023994051735889,0.3684261152815389,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1316,2171,0.0021415337735793,0.0017470914014958,0.0052803476175126,1.649871815988836,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2732,2177,0.002135940399653,0.0017344813098164,0.0052803476175126,1.660096090823561,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z320,2185,0.002125978911389,0.0015315327690008,0.052168809541977,23.81833446310678,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2308,2188,0.0021156179679391,0.001806968553077,0.0135101196073305,5.531788456898765,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1602,2196,0.0021039693803947,0.001777482956953,0.0028504425214369,0.5099691917962054,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2329,2202,0.0020984635887603,0.0016860960751277,0.0151084479388424,6.39627579701948,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1995,2203,0.0020975556160472,0.0015992452020671,0.0023227961118486,0.3449495709415121,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score,use only for preliminary screening and avoid definitive prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z933,2219,0.0020836658326846,0.0018433202137546,0.0068808510981716,2.4176289716890245,0.3907091796203923,low,low_value_high_uncertainty,low-value cell with high uncertainty; low confidence score; wide prediction interval,use only for preliminary screening and avoid definitive prioritization
